ID,Title En,Countries,Date,Nationality,Gender,Enquiry status,Staff,Local,Conflict Zone,Age,Media,Date resolution,dg_request,state_acknowledgements,state_response,País Título EN,country_Regional Group,Coordinates,Calc country code,calc_country,Conflict zone calc,year,month,case_category,resolved,impunity,government_responded,primary_region,resolution_days
3300,Niloy Chakrabarti (aka Niloy Neel),BD,2015-08-07,Bangladeshi,Male,Ongoing/Unresolved,Freelancer,Local,False,,Online,,"[{'id': 46409, 'text_1': '2016', 'text_2': ''}, {'id': 46410, 'text_1': '2017', 'text_2': ''}, {'id': 46411, 'text_1': '2018', 'text_2': ''}, {'id': 46412, 'text_1': '2019', 'text_2': ''}, {'id': 46413, 'text_1': '2020', 'text_2': ''}, {'id': 46414, 'text_1': '2021', 'text_2': ''}, {'id': 46415, 'text_1': '2022', 'text_2': ''}, {'id': 46416, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46417, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46418, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46419, 'text_1': '2018', 'text_2': ''}, {'id': 46420, 'text_1': '2019', 'text_2': ''}, {'id': 46421, 'text_1': '2020', 'text_2': ''}, {'id': 46422, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Niloy Chakrabarti (aka Niloy Neel),Not a Conflict Zone,2015,8,Unresolved,0,1,1,Asia and the Pacific,
3348,Washiqur Rahman Babu,BD,2015-03-30,Bangladeshi,Male,Ongoing/Unresolved,Freelancer,Local,False,,Online,,"[{'id': 46442, 'text_1': '2016', 'text_2': ''}, {'id': 46443, 'text_1': '2017', 'text_2': ''}, {'id': 46444, 'text_1': '2018', 'text_2': ''}, {'id': 46445, 'text_1': '2019', 'text_2': ''}, {'id': 46446, 'text_1': '2020', 'text_2': ''}, {'id': 46447, 'text_1': '2021', 'text_2': ''}, {'id': 46448, 'text_1': '2022', 'text_2': ''}, {'id': 46449, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46450, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46451, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46452, 'text_1': '2018', 'text_2': ''}, {'id': 46453, 'text_1': '2019', 'text_2': ''}, {'id': 46454, 'text_1': '2020', 'text_2': ''}, {'id': 46455, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Washiqur Rahman Babu,Not a Conflict Zone,2015,3,Unresolved,0,1,1,Asia and the Pacific,
3357,Avijit Roy,BD,2015-02-26,Bangladeshi,Male,Resolved,Freelancer,Local,False,,Online,1970-01-01 00:00:00.000002021,"[{'id': 46309, 'text_1': '2016', 'text_2': ''}, {'id': 46310, 'text_1': '2017', 'text_2': ''}, {'id': 46311, 'text_1': '2018', 'text_2': ''}, {'id': 46312, 'text_1': '2019', 'text_2': ''}, {'id': 46313, 'text_1': '2020', 'text_2': ''}, {'id': 46314, 'text_1': '2021', 'text_2': ''}]",[],"[{'id': 46315, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46316, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46317, 'text_1': '2018', 'text_2': ''}, {'id': 46318, 'text_1': '2019', 'text_2': ''}, {'id': 46319, 'text_1': '2020', 'text_2': ''}, {'id': 46320, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Avijit Roy,Not a Conflict Zone,2015,2,Resolved,1,0,1,Asia and the Pacific,-16492.0
3683,Mehrun Runi,BD,2012-02-11,Bangladeshi,Female,Ongoing/Unresolved,Staff,Local,False,,TV,,"[{'id': 46377, 'text_1': '2013', 'text_2': ''}, {'id': 46378, 'text_1': '2014', 'text_2': ''}, {'id': 46379, 'text_1': '2015', 'text_2': ''}, {'id': 46380, 'text_1': '2016', 'text_2': ''}, {'id': 46381, 'text_1': '2017', 'text_2': ''}, {'id': 46382, 'text_1': '2018', 'text_2': ''}, {'id': 46383, 'text_1': '2019', 'text_2': ''}, {'id': 46384, 'text_1': '2020', 'text_2': ''}, {'id': 46385, 'text_1': '2021', 'text_2': ''}, {'id': 46386, 'text_1': '2022', 'text_2': ''}, {'id': 46387, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46388, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385884.locale=en'}, {'id': 46389, 'text_1': '2017', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000385888.locale=en'}, {'id': 46390, 'text_1': '2018', 'text_2': ''}, {'id': 46391, 'text_1': '2019', 'text_2': ''}, {'id': 46392, 'text_1': '2020', 'text_2': ''}, {'id': 46393, 'text_1': '2021', 'text_2': ''}]",Bangladesh,Asia and the Pacific,"23.73, 90.39",BD,Mehrun Runi,Not a Conflict Zone,2012,2,Unresolved,0,1,1,Asia and the Pacific,
3265,Naji Jerf,TR,2015-12-27,Syrian,Male,Resolved,Staff,Foreign,False,,Cross-platform,1970-01-01 00:00:00.000002018,"[{'id': 52687, 'text_1': '2016', 'text_2': ''}, {'id': 52688, 'text_1': '2017', 'text_2': ''}, {'id': 52689, 'text_1': '2018', 'text_2': ''}]",[],"[{'id': 52690, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388216.locale=en'}, {'id': 52691, 'text_1': '2017', 'text_2': ''}, {'id': 52692, 'text_1': '2018', 'text_2': ''}]",Türkiye,"Europe and North America,Asia and the Pacific","39.94, 32.84",TR,Naji Jerf,Not a Conflict Zone,2015,12,Resolved,1,0,1,Europe and North America,-16796.0
3281,Ibrahim Abdel Qader,TR,2015-10-30,Syrian,Male,Ongoing/Unresolved,Staff,Foreign,False,,Online,,"[{'id': 52658, 'text_1': '2016', 'text_2': ''}, {'id': 52659, 'text_1': '2017', 'text_2': ''}, {'id': 52660, 'text_1': '2018', 'text_2': ''}, {'id': 52661, 'text_1': '2019', 'text_2': ''}, {'id': 52662, 'text_1': '2020', 'text_2': ''}, {'id': 52663, 'text_1': '2021', 'text_2': ''}, {'id': 52664, 'text_1': '2022', 'text_2': ''}, {'id': 52665, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 52666, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388216.locale=en'}, {'id': 52667, 'text_1': '2017', 'text_2': ''}, {'id': 52668, 'text_1': '2018', 'text_2': ''}, {'id': 52669, 'text_1': '2019', 'text_2': ''}, {'id': 52670, 'text_1': '2020', 'text_2': ''}, {'id': 52671, 'text_1': '2021', 'text_2': ''}, {'id': 52672, 'text_1': '2022', 'text_2': ''}, {'id': 52673, 'text_1': '2024', 'text_2': ''}]",Türkiye,"Europe and North America,Asia and the Pacific","39.94, 32.84",TR,Ibrahim Abdel Qader,Not a Conflict Zone,2015,10,Unresolved,0,1,1,Europe and North America,
3272,Ítalo Eduardo Diniz Barros,BR,2015-11-13,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Online,,[],[],"[{'id': 46789, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46790, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46791, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46792, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46793, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Ítalo Eduardo Diniz Barros,Not a Conflict Zone,2015,11,Unresolved,0,1,1,Latin America and the Caribbean,
3320,Djalma Santos da Conceição,BR,2015-05-22,Brazilian,Male,Unresolved – Archived,Staff,Local,False,53.0,Radio,,"[{'id': 46550, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46551, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46552, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46553, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46554, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46555, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}, {'id': 46556, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391697.locale=en'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Djalma Santos da Conceição,Not a Conflict Zone,2015,5,Unresolved,0,1,1,Latin America and the Caribbean,
3324,Evany José Metzker,BR,2015-05-18,Brazilian,Male,Unresolved – Archived,Staff,Local,False,67.0,Online,,[],[],"[{'id': 46581, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46582, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46583, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46584, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46585, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Evany José Metzker,Not a Conflict Zone,2015,5,Unresolved,0,1,1,Latin America and the Caribbean,
3382,Marcos de Barros Leopoldo Guerra,BR,2014-12-23,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Online,,[],[],"[{'id': 46695, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46696, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46697, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46698, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46699, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Marcos de Barros Leopoldo Guerra,Not a Conflict Zone,2014,12,Unresolved,0,1,1,Latin America and the Caribbean,
3465,José Lacerda da Silva,BR,2014-02-16,Brazilian,Male,Resolved,Staff,Local,False,50.0,TV,1970-01-01 00:00:00.000002017,[],[],"[{'id': 46633, 'text_1': '2016', 'text_2': ''}, {'id': 46634, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,José Lacerda da Silva,Not a Conflict Zone,2014,2,Resolved,1,0,1,Latin America and the Caribbean,-16117.0
3536,José Roberto Ornelas,BR,2013-06-12,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,45.0,Print,,[],[],"[{'id': 46635, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46636, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46637, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46638, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46639, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46640, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,José Roberto Ornelas,Not a Conflict Zone,2013,6,Unresolved,0,1,1,Latin America and the Caribbean,
3545,Walgney Assis Carvalho,BR,2013-04-14,Brazilian,Male,Resolved,Freelancer,Local,False,43.0,Print,1970-01-01 00:00:00.000002022,[],[],"[{'id': 46784, 'text_1': '2016', 'text_2': ''}, {'id': 46785, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Walgney Assis Carvalho,Not a Conflict Zone,2013,4,Resolved,1,0,1,Latin America and the Caribbean,-15809.0
3567,Renato Machado Gonçalves,BR,2013-01-08,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,"[{'id': 46731, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 46732, 'text_1': '2016', 'text_2': ''}, {'id': 46733, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46734, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Renato Machado Gonçalves,Not a Conflict Zone,2013,1,Unresolved,0,1,1,Latin America and the Caribbean,
3577,Eduardo Carvalho,BR,2012-11-21,Brazilian,Male,Unresolved – Archived,Staff,Local,False,51.0,Online,,[],[],"[{'id': 46575, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46576, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46577, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46578, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46579, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46580, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Eduardo Carvalho,Not a Conflict Zone,2012,11,Unresolved,0,1,1,Latin America and the Caribbean,
3682,Paulo Roberto Cardoso Rodrigues,BR,2012-02-12,Brazilian,Male,Ongoing/Unresolved,Staff,Local,False,,Cross-platform,,[],[],"[{'id': 46719, 'text_1': '2015', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2015.pdf'}, {'id': 46720, 'text_1': '2016', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_response_2016_2.pdf'}, {'id': 46721, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_tbp.pdf'}, {'id': 46722, 'text_1': '2019', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2019_tbp.pdf'}, {'id': 46723, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/safety_brazil_2021_ms.pdf'}, {'id': 46724, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/brazil_safety_2022.pdf'}]",Brazil,Latin America and the Caribbean,"-15.79, -47.88",BR,Paulo Roberto Cardoso Rodrigues,Not a Conflict Zone,2012,2,Unresolved,0,1,1,Latin America and the Caribbean,
3242,Elvis Ordaniza,PH,2016-02-16,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51240, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51241, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Elvis Ordaniza,Not a Conflict Zone,2016,2,Unresolved,0,1,1,Asia and the Pacific,
3294,Cosme Diez Maestrado,PH,2015-08-27,Filipino,Male,Resolved,Staff,Local,True,48.0,Radio,1970-01-01 00:00:00.000002024,"[{'id': 51215, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 51216, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51217, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}, {'id': 51218, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000391713.locale=en'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Cosme Diez Maestrado,Conflict Zone,2015,8,Resolved,1,0,1,Asia and the Pacific,-16674.0
3296,Teodoro Escanilla,PH,2015-08-19,Filipino,Male,Ongoing/Unresolved,Staff,Local,True,59.0,Radio,,[],[],"[{'id': 51441, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51442, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Teodoro Escanilla,Conflict Zone,2015,8,Unresolved,0,1,1,Asia and the Pacific,
3297,Gregorio Ybanez,PH,2015-08-18,Filipino,Male,Ongoing/Unresolved,Staff,Local,True,,Print,,[],[],"[{'id': 51296, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51297, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Gregorio Ybanez,Conflict Zone,2015,8,Unresolved,0,1,1,Asia and the Pacific,
3359,Maurito Lim,PH,2015-02-14,Filipino,Male,Ongoing/Unresolved,Freelancer,Local,True,71.0,Radio,,[],[],"[{'id': 51361, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51362, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Maurito Lim,Conflict Zone,2015,2,Unresolved,0,1,1,Asia and the Pacific,
3370,Nerlita Ledesma,PH,2015-01-08,Filipino,Female,Ongoing/Unresolved,Staff,Local,True,48.0,Print,,[],[],"[{'id': 51370, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51371, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Nerlita Ledesma,Conflict Zone,2015,1,Unresolved,0,1,1,Asia and the Pacific,
3489,Michael Diaz Milo,PH,2013-12-07,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Radio,,[],[],"[{'id': 51363, 'text_1': '2014', 'text_2': ''}, {'id': 51364, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51365, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Michael Diaz Milo,Not a Conflict Zone,2013,12,Unresolved,0,1,1,Asia and the Pacific,
3513,Fernando Solijon,PH,2013-08-30,Filipino,Male,Resolved,Staff,Local,False,,Radio,1970-01-01 00:00:00.000002019,[],[],"[{'id': 51259, 'text_1': '2014', 'text_2': ''}, {'id': 51260, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Fernando Solijon,Not a Conflict Zone,2013,8,Resolved,1,0,1,Asia and the Pacific,-15947.0
3527,Richard Kho,PH,2013-07-30,Filipino,Male,Ongoing/Unresolved,Staff,Local,False,,Print,,[],[],"[{'id': 51399, 'text_1': '2014', 'text_2': ''}, {'id': 51400, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51401, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Richard Kho,Not a Conflict Zone,2013,7,Unresolved,0,1,1,Asia and the Pacific,
3662,Aldion Layao,PH,2012-04-08,Filipino,Male,Ongoing/Unresolved,Freelancer,Local,False,34.0,Radio,,[],[],"[{'id': 51162, 'text_1': '2014', 'text_2': ''}, {'id': 51163, 'text_1': '2018', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_18.pdf'}, {'id': 51164, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/philippines_safety_2022.pdf'}]",Philippines,Asia and the Pacific,"14.6, 120.98",PH,Aldion Layao,Not a Conflict Zone,2012,4,Unresolved,0,1,1,Asia and the Pacific,
3314,Jacobo Montoya Ramírez,HN,2015-06-25,Honduran,Male,Ongoing/Unresolved,Staff,Local,False,,Cross-platform,,"[{'id': 48354, 'text_1': '2016', 'text_2': ''}, {'id': 48355, 'text_1': '2017', 'text_2': ''}, {'id': 48356, 'text_1': '2018', 'text_2': ''}, {'id': 48357, 'text_1': '2019', 'text_2': ''}, {'id': 48358, 'text_1': '2020', 'text_2': ''}, {'id': 48359, 'text_1': '2021', 'text_2': ''}, {'id': 48360, 'text_1': '2022', 'text_2': ''}, {'id': 48361, 'text_1': '2024', 'text_2': ''}]","[{'id': 48362, 'text_1': '2021', 'text_2': ''}]","[{'id': 48363, 'text_1': '2017', 'text_2': ''}, {'id': 48364, 'text_1': '2018', 'text_2': ''}, {'id': 48365, 'text_1': '2019', 'text_2': ''}, {'id': 48366, 'text_1': '2020', 'text_2': ''}, {'id': 48367, 'text_1': '2022', 'text_2': ''}, {'id': 48368, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Jacobo Montoya Ramírez,Not a Conflict Zone,2015,6,Unresolved,0,1,1,Latin America and the Caribbean,
3438,Hernán Cruz Barnica,HN,2014-05-28,Honduran,Male,Ongoing/Unresolved,Staff,Local,False,52.0,Radio,,"[{'id': 48308, 'text_1': '2015', 'text_2': ''}, {'id': 48309, 'text_1': '2016', 'text_2': ''}, {'id': 48310, 'text_1': '2017', 'text_2': ''}, {'id': 48311, 'text_1': '2018', 'text_2': ''}, {'id': 48312, 'text_1': '2019', 'text_2': ''}, {'id': 48313, 'text_1': '2020', 'text_2': ''}, {'id': 48314, 'text_1': '2021', 'text_2': ''}, {'id': 48315, 'text_1': '2022', 'text_2': ''}, {'id': 48316, 'text_1': '2024', 'text_2': ''}]","[{'id': 48317, 'text_1': '2021', 'text_2': ''}]","[{'id': 48318, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388098.locale=en'}, {'id': 48319, 'text_1': '2017', 'text_2': ''}, {'id': 48320, 'text_1': '2018', 'text_2': ''}, {'id': 48321, 'text_1': '2019', 'text_2': ''}, {'id': 48322, 'text_1': '2020', 'text_2': ''}, {'id': 48323, 'text_1': '2022', 'text_2': ''}, {'id': 48324, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Hernán Cruz Barnica,Not a Conflict Zone,2014,5,Unresolved,0,1,1,Latin America and the Caribbean,
3502,Manuel Murillo Varela,HN,2013-10-24,Honduran,Male,Ongoing/Unresolved,Freelancer,Local,False,,Print,,"[{'id': 48593, 'text_1': '2014', 'text_2': ''}, {'id': 48594, 'text_1': '2015', 'text_2': ''}, {'id': 48595, 'text_1': '2016', 'text_2': ''}, {'id': 48596, 'text_1': '2017', 'text_2': ''}, {'id': 48597, 'text_1': '2018', 'text_2': ''}, {'id': 48598, 'text_1': '2019', 'text_2': ''}, {'id': 48599, 'text_1': '2020', 'text_2': ''}, {'id': 48600, 'text_1': '2021', 'text_2': ''}, {'id': 48601, 'text_1': '2022', 'text_2': ''}, {'id': 48602, 'text_1': '2024', 'text_2': ''}]","[{'id': 48603, 'text_1': '2021', 'text_2': ''}]","[{'id': 48604, 'text_1': '2014', 'text_2': ''}, {'id': 48605, 'text_1': '2015', 'text_2': ''}, {'id': 48606, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388098.locale=en'}, {'id': 48607, 'text_1': '2017', 'text_2': ''}, {'id': 48608, 'text_1': '2018', 'text_2': ''}, {'id': 48609, 'text_1': '2019', 'text_2': ''}, {'id': 48610, 'text_1': '2020', 'text_2': ''}, {'id': 48611, 'text_1': '2022', 'text_2': ''}, {'id': 48612, 'text_1': '2024', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Manuel Murillo Varela,Not a Conflict Zone,2013,10,Unresolved,0,1,1,Latin America and the Caribbean,
3654,Noel Alexander Valladares,HN,2012-04-23,Honduran,Male,Resolved,Staff,Local,False,28.0,TV,1970-01-01 00:00:00.000002017,"[{'id': 48720, 'text_1': '2013', 'text_2': ''}, {'id': 48721, 'text_1': '2014', 'text_2': ''}, {'id': 48722, 'text_1': '2015', 'text_2': ''}, {'id': 48723, 'text_1': '2016', 'text_2': ''}, {'id': 48724, 'text_1': '2017', 'text_2': ''}]",[],"[{'id': 48725, 'text_1': '2012', 'text_2': ''}, {'id': 48726, 'text_1': '2013', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388097.locale=en'}, {'id': 48727, 'text_1': '2014', 'text_2': ''}, {'id': 48728, 'text_1': '2015', 'text_2': ''}, {'id': 48729, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388098.locale=en'}, {'id': 48730, 'text_1': '2017', 'text_2': ''}]",Honduras,Latin America and the Caribbean,"14.11, -87.2",HN,Noel Alexander Valladares,Not a Conflict Zone,2012,4,Resolved,1,0,1,Latin America and the Caribbean,-15453.0
3287,Yahya Abd Hamad,IQ,2015-09-12,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 49383, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}, {'id': 49384, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Yahya Abd Hamad,Conflict Zone,2015,9,Unresolved,0,1,1,Arab States,
3302,Ghazi Al-Obeidi,IQ,2015-08-05,Iraqi,Male,No Information Received So Far,Staff,Local,True,,Print,,[],[],"[{'id': 49023, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49024, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Ghazi Al-Obeidi,Conflict Zone,2015,8,Unresolved,0,1,1,Arab States,
